"","expr","time","fun_name"
"263","R",8546,"object2lines"
"264","Rcpp",7805,"object2lines"
"265","Rcpp",7584,"object2lines"
"266","R",8586,"object2lines"
"267","Rcpp",7564,"object2lines"
"268","R",8526,"object2lines"
"269","R",8416,"object2lines"
"270","Rcpp",7995,"object2lines"
"271","Rcpp",7805,"object2lines"
"272","R",8406,"object2lines"
"273","Rcpp",7564,"object2lines"
"274","R",8435,"object2lines"
"275","R",8335,"object2lines"
"276","Rcpp",7605,"object2lines"
"277","Rcpp",7785,"object2lines"
"278","R",8466,"object2lines"
"279","R",8296,"object2lines"
"280","R",8075,"object2lines"
"281","R",8005,"object2lines"
"282","R",8075,"object2lines"
"283","Rcpp",8175,"object2lines"
"284","Rcpp",8025,"object2lines"
"285","Rcpp",7404,"object2lines"
"286","Rcpp",7674,"object2lines"
"287","R",8727,"object2lines"
"288","Rcpp",7744,"object2lines"
"289","Rcpp",7474,"object2lines"
"290","R",8536,"object2lines"
"291","Rcpp",7524,"object2lines"
"292","R",8546,"object2lines"
"293","Rcpp",7884,"object2lines"
"294","Rcpp",7364,"object2lines"
"295","Rcpp",7734,"object2lines"
"296","Rcpp",7354,"object2lines"
"297","Rcpp",8076,"object2lines"
"298","R",8576,"object2lines"
"299","Rcpp",7765,"object2lines"
"300","R",8366,"object2lines"
"301","Rcpp",8195,"object2lines"
"302","Rcpp",7995,"object2lines"
"303","R",8385,"object2lines"
"304","R",8315,"object2lines"
"305","R",8226,"object2lines"
"306","R",8115,"object2lines"
"307","Rcpp",7985,"object2lines"
"308","Rcpp",7865,"object2lines"
"309","Rcpp",7664,"object2lines"
"310","R",8747,"object2lines"
"311","Rcpp",7845,"object2lines"
"312","Rcpp",7484,"object2lines"
"313","Rcpp",7374,"object2lines"
"314","R",8566,"object2lines"
"315","Rcpp",7515,"object2lines"
"316","R",8356,"object2lines"
"317","R",8075,"object2lines"
"318","Rcpp",7785,"object2lines"
"319","Rcpp",7764,"object2lines"
"320","R",8556,"object2lines"
"321","R",8376,"object2lines"
"322","R",8215,"object2lines"
"323","Rcpp",7905,"object2lines"
"324","R",8396,"object2lines"
"325","Rcpp",7795,"object2lines"
"326","Rcpp",7575,"object2lines"
"327","Rcpp",7474,"object2lines"
"328","R",8366,"object2lines"
"329","R",12904,"object2lines"
"330","Rcpp",7925,"object2lines"
"331","R",8536,"object2lines"
"332","Rcpp",7734,"object2lines"
"333","Rcpp",7444,"object2lines"
"334","Rcpp",7754,"object2lines"
